datetime,count
2011-01-28 09:00:00,90.5
2011-01-28 10:00:00,45.8
2011-01-28 11:00:00,40.3
2011-01-28 12:00:00,40.3
2011-01-28 13:00:00,40.0
2011-01-28 14:00:00,51.6
2011-01-28 15:00:00,48.9
2011-01-28 16:00:00,73.2
2011-01-28 17:00:00,161.6
2011-01-28 18:00:00,149.5
2011-01-28 19:00:00,102.1
2011-01-28 20:00:00,65.5
2011-01-28 21:00:00,43.2
2011-01-28 22:00:00,42.4
2011-01-28 23:00:00,34.2
2011-01-29 00:00:00,35.6
2011-01-29 01:00:00,31.3
2011-01-29 02:00:00,18.2
2011-01-29 03:00:00,17.1
2011-01-29 04:00:00,3.9
2011-01-29 06:00:00,2.8
2011-01-29 07:00:00,8.9
2011-01-29 08:00:00,18.1
2011-01-29 09:00:00,36.0
2011-01-29 10:00:00,70.1
2011-01-29 11:00:00,73.4
2011-01-29 12:00:00,82.1
2011-01-29 13:00:00,77.4
2011-01-29 14:00:00,75.2
2011-01-29 15:00:00,69.7
2011-01-29 16:00:00,82.7
2011-01-29 17:00:00,87.5
2011-01-29 18:00:00,73.1
2011-01-29 19:00:00,67.2
2011-01-29 20:00:00,34.0
2011-01-29 21:00:00,38.3
2011-01-29 22:00:00,37.5
2011-01-29 23:00:00,30.2
2011-01-30 00:00:00,33.4
2011-01-30 01:00:00,23.1
2011-01-30 02:00:00,24.7
2011-01-30 03:00:00,12.1
2011-01-30 04:00:00,5.3
2011-01-30 05:00:00,5.2
2011-01-30 07:00:00,8.5
2011-01-30 08:00:00,11.6
2011-01-30 09:00:00,37.0
2011-01-30 10:00:00,52.0
2011-01-30 11:00:00,62.2
2011-01-30 12:00:00,105.1
2011-01-30 13:00:00,85.8
2011-01-30 14:00:00,88.7
2011-01-30 15:00:00,93.9
2011-01-30 16:00:00,93.9
2011-01-30 17:00:00,77.7
2011-01-30 18:00:00,67.1
2011-01-30 19:00:00,49.1
2011-01-30 20:00:00,29.5
2011-01-30 21:00:00,30.2
2011-01-30 22:00:00,21.4
2011-01-30 23:00:00,19.3
2011-01-31 00:00:00,9.8
2011-01-31 01:00:00,3.6
2011-01-31 02:00:00,4.0
2011-01-31 03:00:00,4.0
2011-01-31 04:00:00,2.7
2011-01-31 05:00:00,2.1
2011-01-31 06:00:00,34.6
2011-01-31 07:00:00,82.4
2011-01-31 08:00:00,142.4
2011-01-31 09:00:00,86.4
2011-01-31 10:00:00,48.5
2011-01-31 11:00:00,47.3
2011-01-31 12:00:00,48.6
2011-01-31 13:00:00,49.2
2011-01-31 14:00:00,50.8
2011-01-31 15:00:00,45.8
2011-01-31 16:00:00,68.5
2011-01-31 17:00:00,164.1
2011-01-31 18:00:00,144.4
2011-01-31 19:00:00,121.8
2011-01-31 20:00:00,56.5
2011-01-31 21:00:00,43.1
2011-01-31 22:00:00,26.3
2011-01-31 23:00:00,18.0
2011-02-20 00:00:00,35.4
2011-02-20 01:00:00,23.9
2011-02-20 02:00:00,17.1
2011-02-20 03:00:00,8.0
2011-02-20 04:00:00,1.7
2011-02-20 06:00:00,1.7
2011-02-20 07:00:00,12.0
2011-02-20 08:00:00,14.8
2011-02-20 09:00:00,39.6
2011-02-20 10:00:00,101.3
2011-02-20 11:00:00,119.9
2011-02-20 12:00:00,142.1
2011-02-20 13:00:00,165.0
2011-02-20 14:00:00,150.7
2011-02-20 15:00:00,158.5
2011-02-20 16:00:00,158.7
2011-02-20 17:00:00,93.7
2011-02-20 18:00:00,82.9
2011-02-20 19:00:00,86.5
2011-02-20 20:00:00,57.5
2011-02-20 21:00:00,48.9
2011-02-20 22:00:00,51.9
2011-02-20 23:00:00,44.2
2011-02-21 00:00:00,29.4
2011-02-21 01:00:00,18.3
2011-02-21 02:00:00,18.1
2011-02-21 03:00:00,3.6
2011-02-21 04:00:00,3.2
2011-02-21 05:00:00,5.6
2011-02-21 06:00:00,20.8
2011-02-21 07:00:00,69.3
2011-02-21 08:00:00,130.9
2011-02-21 09:00:00,99.2
2011-02-21 10:00:00,69.1
2011-02-21 11:00:00,69.7
2011-02-21 12:00:00,82.9
2011-02-21 13:00:00,49.9
2011-02-21 14:00:00,82.1
2011-02-21 15:00:00,83.9
2011-02-21 16:00:00,71.9
2011-02-21 17:00:00,92.0
2011-02-21 18:00:00,74.3
2011-02-21 19:00:00,90.6
2011-02-21 20:00:00,45.9
2011-02-21 21:00:00,32.0
2011-02-21 22:00:00,32.3
2011-02-21 23:00:00,25.9
2011-02-22 06:00:00,26.3
2011-02-22 07:00:00,92.8
2011-02-22 08:00:00,204.0
2011-02-22 09:00:00,117.0
2011-02-22 10:00:00,46.8
2011-02-22 11:00:00,48.0
2011-02-22 12:00:00,55.0
2011-02-22 13:00:00,53.1
2011-02-22 14:00:00,52.1
2011-02-22 15:00:00,58.3
2011-02-22 16:00:00,71.3
2011-02-22 17:00:00,173.9
2011-02-22 18:00:00,161.3
2011-02-22 19:00:00,100.7
2011-02-22 20:00:00,78.9
2011-02-22 21:00:00,58.3
2011-02-22 22:00:00,40.0
2011-02-22 23:00:00,24.0
2011-02-23 00:00:00,13.6
2011-02-23 01:00:00,7.3
2011-02-23 02:00:00,2.8
2011-02-23 03:00:00,1.6
2011-02-23 05:00:00,6.1
2011-02-23 06:00:00,32.1
2011-02-23 07:00:00,82.8
2011-02-23 08:00:00,194.0
2011-02-23 09:00:00,129.4
2011-02-23 10:00:00,64.0
2011-02-23 11:00:00,56.4
2011-02-23 12:00:00,72.1
2011-02-23 13:00:00,68.0
2011-02-23 14:00:00,75.8
2011-02-23 15:00:00,65.0
2011-02-23 16:00:00,105.5
2011-02-23 17:00:00,216.0
2011-02-23 18:00:00,208.4
2011-02-23 19:00:00,140.2
2011-02-23 20:00:00,86.6
2011-02-23 21:00:00,64.0
2011-02-23 22:00:00,44.3
2011-02-23 23:00:00,30.0
2011-02-24 00:00:00,10.1
2011-02-24 01:00:00,5.2
2011-02-24 02:00:00,2.6
2011-02-24 03:00:00,2.7
2011-02-24 05:00:00,5.9
2011-02-24 06:00:00,37.2
2011-02-24 07:00:00,95.9
2011-02-24 08:00:00,248.8
2011-02-24 09:00:00,130.5
2011-02-24 10:00:00,54.7
2011-02-24 11:00:00,72.9
2011-02-24 12:00:00,84.9
2011-02-24 13:00:00,80.9
2011-02-24 14:00:00,78.2
2011-02-24 15:00:00,30.4
2011-02-24 16:00:00,56.2
2011-02-24 17:00:00,182.0
2011-02-24 18:00:00,159.6
2011-02-24 19:00:00,104.9
2011-02-24 20:00:00,70.7
2011-02-24 21:00:00,55.8
2011-02-24 22:00:00,39.3
2011-02-24 23:00:00,35.1
2011-02-25 00:00:00,13.5
2011-02-25 01:00:00,12.3
2011-02-25 02:00:00,8.5
2011-02-25 03:00:00,1.7
2011-02-25 05:00:00,6.7
2011-02-25 06:00:00,17.3
2011-02-25 07:00:00,87.9
2011-02-25 08:00:00,208.8
2011-02-25 09:00:00,105.1
2011-02-25 10:00:00,33.7
2011-02-25 11:00:00,122.5
2011-02-25 12:00:00,164.6
2011-02-25 13:00:00,163.6
2011-02-25 14:00:00,180.1
2011-02-25 15:00:00,174.4
2011-02-25 16:00:00,101.9
2011-02-25 17:00:00,188.8
2011-02-25 18:00:00,180.7
2011-02-25 19:00:00,116.7
2011-02-25 20:00:00,66.3
2011-02-25 21:00:00,49.8
2011-02-25 22:00:00,41.1
2011-02-25 23:00:00,34.7
2011-02-26 00:00:00,32.8
2011-02-26 01:00:00,21.9
2011-02-26 02:00:00,16.8
2011-02-26 03:00:00,16.0
2011-02-26 04:00:00,3.7
2011-02-26 05:00:00,3.0
2011-02-26 06:00:00,2.9
2011-02-26 07:00:00,9.4
2011-02-26 08:00:00,15.3
2011-02-26 09:00:00,43.9
2011-02-26 10:00:00,99.1
2011-02-26 11:00:00,122.7
2011-02-26 12:00:00,136.9
2011-02-26 13:00:00,156.2
2011-02-26 14:00:00,164.5
2011-02-26 15:00:00,161.3
2011-02-26 16:00:00,162.8
2011-02-26 17:00:00,86.5
2011-02-26 18:00:00,83.4
2011-02-26 19:00:00,69.8
2011-02-26 20:00:00,53.8
2011-02-26 21:00:00,45.5
2011-02-26 22:00:00,47.0
2011-02-26 23:00:00,37.9
2011-02-27 00:00:00,35.9
2011-02-27 01:00:00,29.3
2011-02-27 02:00:00,23.2
2011-02-27 03:00:00,10.7
2011-02-27 04:00:00,5.5
2011-02-27 06:00:00,3.4
2011-02-27 07:00:00,12.1
2011-02-27 08:00:00,14.1
2011-02-27 09:00:00,48.8
2011-02-27 10:00:00,95.2
2011-02-27 11:00:00,149.2
2011-02-27 12:00:00,163.7
2011-02-27 13:00:00,175.3
2011-02-27 14:00:00,194.6
2011-02-27 15:00:00,221.4
2011-02-27 16:00:00,254.2
2011-02-27 17:00:00,96.4
2011-02-27 18:00:00,83.2
2011-02-27 19:00:00,90.0
2011-02-27 20:00:00,58.2
2011-02-27 21:00:00,51.5
2011-02-27 22:00:00,46.0
2011-02-27 23:00:00,42.4
2011-02-28 00:00:00,15.5
2011-02-28 01:00:00,4.4
2011-02-28 03:00:00,2.1
2011-02-28 05:00:00,5.8
2011-02-28 06:00:00,32.2
2011-02-28 07:00:00,115.0
2011-02-28 08:00:00,226.0
2011-02-28 09:00:00,145.2
2011-02-28 10:00:00,126.6
2011-02-28 11:00:00,110.7
2011-02-28 12:00:00,109.7
2011-02-28 13:00:00,122.6
2011-02-28 14:00:00,33.0
2011-02-28 15:00:00,33.0
2011-02-28 16:00:00,67.5
2011-02-28 17:00:00,166.2
2011-02-28 18:00:00,157.4
2011-02-28 19:00:00,110.3
2011-02-28 20:00:00,81.4
2011-02-28 21:00:00,73.7
2011-02-28 22:00:00,37.1
2011-02-28 23:00:00,26.0
2011-03-20 00:00:00,35.9
2011-03-20 01:00:00,26.1
2011-03-20 02:00:00,18.9
2011-03-20 03:00:00,9.7
2011-03-20 04:00:00,5.1
2011-03-20 05:00:00,4.6
2011-03-20 06:00:00,2.7
2011-03-20 07:00:00,29.8
2011-03-20 08:00:00,48.4
2011-03-20 09:00:00,72.3
2011-03-20 10:00:00,97.5
2011-03-20 11:00:00,122.2
2011-03-20 12:00:00,136.4
2011-03-20 13:00:00,156.0
2011-03-20 14:00:00,135.9
2011-03-20 15:00:00,158.8
2011-03-20 16:00:00,196.8
2011-03-20 17:00:00,162.7
2011-03-20 18:00:00,151.2
2011-03-20 19:00:00,107.9
2011-03-20 20:00:00,63.7
2011-03-20 21:00:00,50.1
2011-03-20 22:00:00,55.1
2011-03-20 23:00:00,37.3
2011-03-21 00:00:00,12.6
2011-03-21 01:00:00,9.4
2011-03-21 02:00:00,14.2
2011-03-21 03:00:00,3.5
2011-03-21 05:00:00,7.2
2011-03-21 06:00:00,48.5
2011-03-21 07:00:00,97.3
2011-03-21 08:00:00,193.0
2011-03-21 09:00:00,132.2
2011-03-21 10:00:00,75.3
2011-03-21 11:00:00,107.8
2011-03-21 12:00:00,84.4
2011-03-21 13:00:00,139.3
2011-03-21 14:00:00,117.1
2011-03-21 15:00:00,143.7
2011-03-21 16:00:00,176.2
2011-03-21 17:00:00,384.1
2011-03-21 18:00:00,353.1
2011-03-21 19:00:00,310.2
2011-03-21 20:00:00,182.3
2011-03-21 21:00:00,102.0
2011-03-21 22:00:00,86.4
2011-03-21 23:00:00,57.0
2011-03-22 00:00:00,23.0
2011-03-22 01:00:00,6.9
2011-03-22 02:00:00,6.9
2011-03-22 03:00:00,3.9
2011-03-22 04:00:00,3.6
2011-03-22 05:00:00,14.8
2011-03-22 06:00:00,52.7
2011-03-22 07:00:00,126.9
2011-03-22 08:00:00,183.5
2011-03-22 09:00:00,128.9
2011-03-22 10:00:00,132.6
2011-03-22 11:00:00,145.0
2011-03-22 12:00:00,159.3
2011-03-22 13:00:00,134.7
2011-03-22 14:00:00,133.3
2011-03-22 15:00:00,135.7
2011-03-22 16:00:00,213.6
2011-03-22 17:00:00,380.1
2011-03-22 18:00:00,345.8
2011-03-22 19:00:00,161.5
2011-03-22 20:00:00,117.4
2011-03-22 21:00:00,99.3
2011-03-22 22:00:00,55.0
2011-03-22 23:00:00,42.5
2011-03-23 00:00:00,14.3
2011-03-23 01:00:00,9.3
2011-03-23 02:00:00,4.1
2011-03-23 03:00:00,3.2
2011-03-23 05:00:00,11.8
2011-03-23 06:00:00,48.6
2011-03-23 07:00:00,87.8
2011-03-23 08:00:00,210.3
2011-03-23 09:00:00,141.8
2011-03-23 10:00:00,69.4
2011-03-23 11:00:00,72.7
2011-03-23 12:00:00,74.0
2011-03-23 13:00:00,64.9
2011-03-23 14:00:00,101.7
2011-03-23 15:00:00,82.0
2011-03-23 16:00:00,135.7
2011-03-23 17:00:00,260.2
2011-03-23 18:00:00,215.2
2011-03-23 19:00:00,143.8
2011-03-23 20:00:00,69.8
2011-03-23 21:00:00,62.0
2011-03-23 22:00:00,47.5
2011-03-23 23:00:00,29.4
2011-03-24 00:00:00,13.0
2011-03-24 01:00:00,5.9
2011-03-24 02:00:00,6.2
2011-03-24 03:00:00,3.1
2011-03-24 04:00:00,2.6
2011-03-24 05:00:00,9.4
2011-03-24 06:00:00,50.0
2011-03-24 07:00:00,92.5
2011-03-24 08:00:00,165.4
2011-03-24 09:00:00,135.5
2011-03-24 10:00:00,69.9
2011-03-24 11:00:00,82.5
2011-03-24 12:00:00,80.4
2011-03-24 13:00:00,99.3
2011-03-24 14:00:00,81.0
2011-03-24 15:00:00,96.4
2011-03-24 16:00:00,89.5
2011-03-24 17:00:00,214.4
2011-03-24 18:00:00,175.6
2011-03-24 19:00:00,118.6
2011-03-24 20:00:00,74.0
2011-03-24 21:00:00,60.5
2011-03-24 22:00:00,51.9
2011-03-24 23:00:00,41.6
2011-03-25 00:00:00,13.5
2011-03-25 01:00:00,5.4
2011-03-25 02:00:00,4.1
2011-03-25 03:00:00,2.2
2011-03-25 04:00:00,1.6
2011-03-25 05:00:00,10.9
2011-03-25 06:00:00,54.6
2011-03-25 07:00:00,117.9
2011-03-25 08:00:00,231.8
2011-03-25 09:00:00,136.9
2011-03-25 10:00:00,85.1
2011-03-25 11:00:00,84.6
2011-03-25 12:00:00,90.0
2011-03-25 13:00:00,97.1
2011-03-25 14:00:00,102.0
2011-03-25 15:00:00,97.7
2011-03-25 16:00:00,124.4
2011-03-25 17:00:00,208.4
2011-03-25 18:00:00,201.0
2011-03-25 19:00:00,136.5
2011-03-25 20:00:00,65.9
2011-03-25 21:00:00,58.2
2011-03-25 22:00:00,50.0
2011-03-25 23:00:00,36.7
2011-03-26 00:00:00,32.9
2011-03-26 01:00:00,20.4
2011-03-26 02:00:00,20.5
2011-03-26 03:00:00,7.8
2011-03-26 04:00:00,4.3
2011-03-26 05:00:00,3.7
2011-03-26 06:00:00,15.3
2011-03-26 07:00:00,28.5
2011-03-26 08:00:00,69.7
2011-03-26 09:00:00,80.5
2011-03-26 10:00:00,114.2
2011-03-26 11:00:00,120.5
2011-03-26 12:00:00,147.6
2011-03-26 13:00:00,155.6
2011-03-26 14:00:00,161.6
2011-03-26 15:00:00,164.9
2011-03-26 16:00:00,170.1
2011-03-26 17:00:00,194.8
2011-03-26 18:00:00,178.4
2011-03-26 19:00:00,129.6
2011-03-26 20:00:00,60.8
2011-03-26 21:00:00,50.2
2011-03-26 22:00:00,49.4
2011-03-26 23:00:00,36.0
2011-03-27 00:00:00,35.9
2011-03-27 01:00:00,26.4
2011-03-27 02:00:00,22.9
2011-03-27 03:00:00,14.6
2011-03-27 04:00:00,4.6
2011-03-27 06:00:00,18.1
2011-03-27 07:00:00,60.9
2011-03-27 08:00:00,65.5
2011-03-27 09:00:00,85.9
2011-03-27 10:00:00,100.1
2011-03-27 11:00:00,126.4
2011-03-27 12:00:00,123.9
2011-03-27 13:00:00,151.2
2011-03-27 14:00:00,155.8
2011-03-27 15:00:00,156.6
2011-03-27 16:00:00,180.0
2011-03-27 17:00:00,176.7
2011-03-27 18:00:00,149.9
2011-03-27 19:00:00,108.7
2011-03-27 20:00:00,50.5
2011-03-27 21:00:00,42.5
2011-03-27 22:00:00,40.3
2011-03-27 23:00:00,35.9
2011-03-28 00:00:00,10.5
2011-03-28 01:00:00,4.8
2011-03-28 02:00:00,4.3
2011-03-28 03:00:00,1.8
2011-03-28 05:00:00,10.1
2011-03-28 06:00:00,53.9
2011-03-28 07:00:00,110.1
2011-03-28 08:00:00,205.6
2011-03-28 09:00:00,123.7
2011-03-28 10:00:00,65.6
2011-03-28 11:00:00,63.7
2011-03-28 12:00:00,80.8
2011-03-28 13:00:00,69.6
2011-03-28 14:00:00,71.6
2011-03-28 15:00:00,73.1
2011-03-28 16:00:00,119.4
2011-03-28 17:00:00,268.8
2011-03-28 18:00:00,244.9
2011-03-28 19:00:00,153.4
2011-03-28 20:00:00,80.1
2011-03-28 21:00:00,71.4
2011-03-28 22:00:00,48.3
2011-03-28 23:00:00,29.8
2011-03-29 00:00:00,15.4
2011-03-29 01:00:00,4.4
2011-03-29 02:00:00,4.6
2011-03-29 03:00:00,3.3
2011-03-29 04:00:00,2.3
2011-03-29 05:00:00,7.9
2011-03-29 06:00:00,53.9
2011-03-29 07:00:00,113.9
2011-03-29 08:00:00,209.7
2011-03-29 09:00:00,117.2
2011-03-29 10:00:00,61.4
2011-03-29 11:00:00,74.7
2011-03-29 12:00:00,87.7
2011-03-29 13:00:00,76.2
2011-03-29 14:00:00,83.3
2011-03-29 15:00:00,86.9
2011-03-29 16:00:00,131.7
2011-03-29 17:00:00,292.2
2011-03-29 18:00:00,274.0
2011-03-29 19:00:00,161.7
2011-03-29 20:00:00,84.0
2011-03-29 21:00:00,84.3
2011-03-29 22:00:00,53.7
2011-03-29 23:00:00,32.6
2011-03-30 00:00:00,16.6
2011-03-30 01:00:00,7.9
2011-03-30 02:00:00,3.7
2011-03-30 03:00:00,2.0
2011-03-30 04:00:00,4.2
2011-03-30 05:00:00,12.8
2011-03-30 06:00:00,49.5
2011-03-30 07:00:00,114.2
2011-03-30 08:00:00,205.9
2011-03-30 09:00:00,136.0
2011-03-30 10:00:00,77.0
2011-03-30 11:00:00,80.8
2011-03-30 12:00:00,97.0
2011-03-30 13:00:00,94.8
2011-03-30 14:00:00,88.9
2011-03-30 15:00:00,55.7
2011-03-30 16:00:00,46.3
2011-03-30 17:00:00,141.0
2011-03-30 18:00:00,167.2
2011-03-30 19:00:00,102.8
2011-03-30 20:00:00,69.2
2011-03-30 21:00:00,64.6
2011-03-30 22:00:00,38.3
2011-03-30 23:00:00,32.9
2011-03-31 00:00:00,8.1
2011-03-31 01:00:00,4.7
2011-03-31 02:00:00,4.0
2011-03-31 03:00:00,3.6
2011-03-31 04:00:00,3.3
2011-03-31 05:00:00,8.7
2011-03-31 06:00:00,44.5
2011-03-31 07:00:00,94.4
2011-03-31 08:00:00,183.1
2011-03-31 09:00:00,122.2
2011-03-31 10:00:00,34.9
2011-03-31 11:00:00,46.1
2011-03-31 12:00:00,54.7
2011-03-31 13:00:00,61.1
2011-03-31 14:00:00,61.1
2011-03-31 15:00:00,39.3
2011-03-31 16:00:00,97.1
2011-03-31 17:00:00,175.0
2011-03-31 18:00:00,187.0
2011-03-31 19:00:00,123.1
2011-03-31 20:00:00,67.4
2011-03-31 21:00:00,60.2
2011-03-31 22:00:00,37.8
2011-03-31 23:00:00,34.2
2011-04-20 00:00:00,23.0
2011-04-20 01:00:00,5.2
2011-04-20 02:00:00,7.9
2011-04-20 03:00:00,4.7
2011-04-20 04:00:00,4.0
2011-04-20 05:00:00,12.8
2011-04-20 06:00:00,59.1
2011-04-20 07:00:00,183.3
2011-04-20 08:00:00,341.2
2011-04-20 09:00:00,153.7
2011-04-20 10:00:00,109.5
2011-04-20 11:00:00,110.2
2011-04-20 12:00:00,131.8
2011-04-20 13:00:00,129.8
2011-04-20 14:00:00,125.0
2011-04-20 15:00:00,126.8
2011-04-20 16:00:00,180.8
2011-04-20 17:00:00,359.6
2011-04-20 18:00:00,348.6
2011-04-20 19:00:00,321.4
2011-04-20 20:00:00,172.6
2011-04-20 21:00:00,164.5
2011-04-20 22:00:00,122.0
2011-04-20 23:00:00,73.1
2011-04-21 00:00:00,31.0
2011-04-21 01:00:00,18.9
2011-04-21 02:00:00,10.9
2011-04-21 03:00:00,4.9
2011-04-21 04:00:00,4.4
2011-04-21 05:00:00,10.8
2011-04-21 06:00:00,48.2
2011-04-21 07:00:00,150.1
2011-04-21 08:00:00,210.8
2011-04-21 09:00:00,131.7
2011-04-21 10:00:00,124.8
2011-04-21 11:00:00,162.3
2011-04-21 12:00:00,200.5
2011-04-21 13:00:00,166.8
2011-04-21 14:00:00,155.7
2011-04-21 15:00:00,133.2
2011-04-21 16:00:00,160.3
2011-04-21 17:00:00,341.3
2011-04-21 18:00:00,338.3
2011-04-21 19:00:00,242.1
2011-04-21 20:00:00,133.4
2011-04-21 21:00:00,116.6
2011-04-21 22:00:00,54.6
2011-04-21 23:00:00,40.4
2011-04-22 00:00:00,23.8
2011-04-22 01:00:00,19.6
2011-04-22 02:00:00,7.8
2011-04-22 03:00:00,6.0
2011-04-22 04:00:00,5.0
2011-04-22 05:00:00,8.4
2011-04-22 06:00:00,68.9
2011-04-22 07:00:00,128.7
2011-04-22 08:00:00,207.8
2011-04-22 09:00:00,165.2
2011-04-22 10:00:00,140.8
2011-04-22 11:00:00,102.9
2011-04-22 12:00:00,105.5
2011-04-22 13:00:00,77.9
2011-04-22 14:00:00,37.6
2011-04-22 15:00:00,77.9
2011-04-22 16:00:00,95.1
2011-04-22 17:00:00,113.6
2011-04-22 18:00:00,79.2
2011-04-22 19:00:00,86.7
2011-04-22 20:00:00,70.6
2011-04-22 21:00:00,49.4
2011-04-22 22:00:00,48.9
2011-04-22 23:00:00,42.8
2011-04-23 00:00:00,32.8
2011-04-23 01:00:00,21.8
2011-04-23 02:00:00,22.7
2011-04-23 03:00:00,13.0
2011-04-23 04:00:00,4.4
2011-04-23 05:00:00,4.8
